data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
7802496;203;CZE283;283;28.03.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);;6;;;0;60;Europe;Czech Republic;Prague;Praha;;Prague;50.0875;14.4213;1;Novinky;National;On 28 March 2021, about 200 activists gathered for a demonstration on seven boats at a river in Prague, protesting against some specific coronavirus-related restrictions, especially closed schools. [size=about 200];0;1618480440;CZE
7802497;203;CZE284;284;28.03.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);;6;;;0;60;Europe;Czech Republic;Prague;Praha;;Prague;50.0875;14.4213;1;Novinky;National;On 28 March 2021, about 30 activists gathered for a rally in Prague, protesting against coronavirus-related restrictions. [size=about 30];0;1618480440;CZE
7802500;616;POL2339;2339;28.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);ORP: Citizens of Poland;6;;;0;60;Europe;Poland;Pomorskie;Gdansk;;Gdansk;54.3475;18.6454;1;Obywatele RP;Other;On 28 March 2021, activists affiliated with the movement Citizens of Poland gathered for a rally in Gdansk, protesting against alleged harmful pressure of the government over courts and demanding preservation of independence of judges. [size=no report];0;1617738656;POL
7802592;616;POL2337;2337;28.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);LGBT (Poland);6;;;0;60;Europe;Poland;Pomorskie;Gdansk;;Gdansk;54.3475;18.6454;1;TVP;National;On 28 March 2021, about 100 activists gathered for a demonstration called 'Running for equality' in Gdansk. The participants were demanding equal rights for people of all genders and protesting against homophobia. The event was a reaction to a recent violent attack on LGBT people in another city. [size=about 100];0;1617738656;POL
7812262;203;CZE288;288;28.03.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);;6;;;0;60;Europe;Czech Republic;Pardubice;Svitavy;;Svitavy;49.7558;16.4688;1;Denik;National;On 28 March 2021, about 20 activists gathered for a demonstrative car 'Ride for freedom' in Svitavy, protesting against coronavirus-related restrictions. [size=about 20];0;1618480445;CZE
8669770;642;ROU1540;1540;28.03.2021;2021;1;Strategic developments;Change to group/activity;Government of Romania (2020-2021);;1;;;0;10;Europe;Romania;Bucharest;Municipality of Bucharest;;Bucharest;44.4333;26.1;3;Adevarul;National;Security measures: On 28 March 2021, new coronavirus restrictions and thresholds for curfews and limitations were introduced by the government in Bucharest. The new restrictions on the work of shops, restaurants, and the movement of people might likely lead to protests.;0;1638315615;ROM
8669771;642;ROU1541;1541;28.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);"AUR: Alliance for the Union of Romanians; Government of Romania (2020-2021)";6;;;0;60;Europe;Romania;Bucharest;Municipality of Bucharest;;Bucharest;44.4333;26.1;1;Adevarul;National;On 28 March 2021, hundreds of people, led by AUR MPs, marched in Bucharest, demanding the lifting of the coronavirus restrictions and the facemask mandates. [size=hundreds];0;1638315615;ROM
7802132;100;BGR1815;1815;27.03.2021;2021;1;Protests;Peaceful protest;Protesters (Bulgaria);;6;;;0;60;Europe;Bulgaria;Sofia;Ikhtiman;;Ihtiman;42.4333;23.8167;2;"Sega; Fakti.bg";National;On 27 March 2021, 200 people held a car rally and blocked the Trakiya highway near Ihtiman (Sofia, Ihtiman), demanding the resignations of Prime Minister Borisov and Prosecutor General Geshev. [size=200];0;1618480460;BGR
7802175;642;ROU1552;1552;27.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);;6;;;0;60;Europe;Romania;Timis;Timisoara;;Timisoara;45.7494;21.2272;1;"News.ro; Adevarul";National;On 27 March 2021, around 50 people protested in Timisoara, demanding the lifting of the coronavirus restrictions and the facemask mandates. The protesters also demanded the resignation of the city's mayor. [size=around 50];0;1617738655;ROM
7802248;642;ROU1551;1551;27.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);;6;;;0;60;Europe;Romania;Braila;Braila;;Braila;45.2667;27.9833;1;Adevarul;National;On 27 March 2021, around 100 people protested in Braila, demanding the lifting of the coronavirus restrictions and the facemask mandates. [size=around 100];0;1617738655;ROM
7802327;203;CZE282;282;27.03.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);;6;;;0;60;Europe;Czech Republic;Prague;Praha;;Prague;50.0875;14.4213;1;Denik;National;On 27 March 2021, about 40 activists gathered for a rally in Prague, protesting against coronavirus-related restrictions. [size=about 40];0;1618480486;CZE
7802449;616;POL2338;2338;27.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);MW: All-Poland Youth;6;;;0;60;Europe;Poland;Podlaskie;Bialystok;;Bialystok;53.1325;23.1592;1;Kresy;National;On 27 March 2021, activists affiliated with the movement All-Poland Youth gathered for a rally in Bialystok near a local consulate of Belarus, protesting against alleged repressions and police violence against Poles living in that country. [size=no report];0;1617738656;POL
7802566;100;BGR1816;1816;27.03.2021;2021;1;Protests;Peaceful protest;Protesters (Bulgaria);;6;;;0;60;Europe;Bulgaria;Sofia City;Sofia;;Sofia;42.6974;23.3212;1;Sega;National;On 27 March 2021, people protested in Sofia, demanding the resignations of Prime Minister Borisov and Prosecutor General Geshev. [size=no report];0;1617738656;BGR
7812260;203;CZE287;287;27.03.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);;6;;;0;60;Europe;Czech Republic;Usti nad Labem;Most;;Most;50.4943;13.6512;1;Denik;National;On 27 March 2021, about 30 activists gathered for a demonstrative car 'Ride for freedom' in Most, protesting against coronavirus-related restrictions. [size=about 30];0;1618480479;CZE
8773396;203;CZE285;285;27.03.2021;2021;1;Riots;Violent demonstration;Rioters (Czech Republic);;5;Police Forces of the Czech Republic (2018-2021);;1;15;Europe;Czech Republic;Prague;Praha;;Prague;50.0875;14.4213;1;Denik;National;"On 27 March 2021, several dozen activists gathered for an unsanctioned march across Prague (following another peaceful demonstration) against coronavirus-related restrictions. Some of them were detained for violation of sanitary rules; several attacked and beat a policeman. [size=several dozen]";0;1641949206;CZE
7786947;642;ROU1523;1523;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Bucharest;Municipality of Bucharest;;Bucharest;44.4333;26.1;1;"Digi24; Adevarul";National;On 26 March 2021, around 600 metro workers and small shopkeepers protested in the metro stations in Bucharest by blocking most of the metro lines, condemning the metro company's intention to close the illegally opened shops in the metro network. [size=around 600];0;1618480516;ROM
7787000;642;ROU1526;1526;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Dolj;Craiova;;Craiova;44.3167;23.8;1;Adevarul;National;On 26 March 2021, cultural workers and artists protested in Craiova, demanding government support for their sector. [size=no report];0;1617121993;ROM
7787002;642;ROU1525;1525;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Cluj;Cluj-Napoca;;Cluj-Napoca;46.7667;23.6;1;Adevarul;National;On 26 March 2021, cultural workers and artists protested in Cluj-Napoca, demanding government support for their sector. [size=no report];0;1617121993;ROM
7787003;642;ROU1527;1527;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Vrancea;Focsani;;Focsani;45.7;27.1833;1;Adevarul;National;On 26 March 2021, tens of street cleaning workers protested outside the city council in Focsani, condemning the alleged firing of all the street cleaning workers. [size=tens];0;1617121993;ROM
7787007;642;ROU1528;1528;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Iasi;Iasi;;Iasi;47.1667;27.6;1;Adevarul;National;On 26 March 2021, cultural workers and artists protested in Iasi, demanding government support for their sector. [size=no report];0;1617121993;ROM
7787008;642;ROU1529;1529;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Mures;Targu Mures;;Targu Mures;46.55;24.5667;1;Adevarul;National;On 26 March 2021, cultural workers and artists protested in Targu Mures, demanding government support for their sector. [size=no report];0;1617121993;ROM
7787009;642;ROU1530;1530;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Timis;Timisoara;;Timisoara;45.7494;21.2272;1;Adevarul;National;On 26 March 2021, cultural workers and artists protested in Timisoara, demanding government support for their sector. [size=no report];0;1617121993;ROM
7787058;616;POL2335;2335;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"KOD: Committee for the Defence of Democracy; LGBT (Poland)";6;;;0;60;Europe;Poland;Slaskie;Katowice;;Katowice;50.2597;19.0217;1;Committee for the Defence of Democracy;New media;On 26 March 2021, activists affiliated with the KOD movement gathered for a rally in Katowice, declaring their solidarity with local students, protesting against alleged homophobic behavior of a lecturer at the university. [size=no report];0;1617121993;POL
7797147;642;ROU1524;1524;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Bucharest;Municipality of Bucharest;;Bucharest;44.4333;26.1;1;"Adevarul; News.ro";National;On 26 March 2021, tens of cultural workers and artists protested outside the Culture Ministry building in Bucharest-Sector 3, demanding government support for their sector. [size=tens];0;1618480512;ROM
7802378;100;BGR1814;1814;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Bulgaria);Republicans for Bulgaria;6;;;0;60;Europe;Bulgaria;Yambol;Elkhovo;;Elhovo;42.1667;26.5667;1;Frognews;National;On 26 March 2021, candidates for MPs from Republicans for Bulgaria protested in Elhovo against the town mayor Kirov. [size=no report];0;1618480495;BGR
7802487;642;ROU1550;1550;26.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);;6;;;0;60;Europe;Romania;Arad;Arad;;Arad;46.1833;21.3167;1;News.ro;National;On 26 March 2021, around 50 people protested in Arad, demanding the lifting of the coronavirus restrictions and the facemask mandates. [size=around 50];0;1617738656;ROM
7787001;642;ROU1522;1522;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);;6;;;0;60;Europe;Romania;Hunedoara;Deva;;Deva;45.8833;22.9;1;Adevarul;National;On 25 March 2021, tens of locals protested in Deva, condemning the lack of central heating and hot water due to the inactivity at the Mintia powerplant. [size=tens];0;1617121993;ROM
7787093;616;POL2331;2331;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Malopolskie;Krakow;;Krakow;50.062;19.937;1;Dziennik Polski24;National;On 25 March 2021, five pro-life activists gathered for a picket in Krakow, protesting against a decision of the municipality to support in-vitro fertilization. [size=5];0;1617121993;POL
7787191;616;POL2333;2333;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"KOD: Committee for the Defence of Democracy; Women (Poland); Women's Strike";6;;;0;60;Europe;Poland;Zachodniopomorskie;Szczecin;;Szczecin;53.4325;14.5486;1;Ogolnopolski Strajk Kobiet;Other;On 25 March 2021, activists affiliated with the movements KOD and Women's Strike gathered for a rally in Szczecin, protesting against a trial held against their fellow activist at a local court and demanding an immediate dismissal of his case. [size=no report];0;1617121994;POL
7787234;616;POL2332;2332;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Belarus);;6;;;0;60;Europe;Poland;Lodzkie;Lodz;;Lodz;51.7687;19.4561;1;Radio Lodz;National;On 25 March 2021, several dozen Belarusian activists gathered for a rally in Lodz, celebrating their Independence Day and protesting against police and political violence in their country. [size=several dozen];0;1617121994;POL
7787237;616;POL2329;2329;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"Health Workers (Poland); Labour Group (Poland)";6;;;0;60;Europe;Poland;Malopolskie;Krakow;;Krakow;50.062;19.937;1;RMF24;National;On 25 March 2021, employees of a local hospital in Krakow, including medical and non-medical staff, gathered for a rally, protesting against alleged unjust dismissal of the head of the facility. Due to the COVID-19 sanitary rules, only five representatives participated in the event. [size=5];0;1617121994;POL
7787292;616;POL2330;2330;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Malopolskie;Krakow;;Krakow;50.062;19.937;1;Wyborcza;National;On 25 March 2021, activists gathered for a rally in Krakow, protesting against a trial held against their fellow activist at a local court and demanding an immediate dismissal of his case. [size=no report];0;1617121994;POL
7787295;616;POL2334;2334;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Belarus);;6;;;0;60;Europe;Poland;Mazowieckie;Warszawa;;Warsaw;52.2319;21.0068;1;Wyborcza;National;On 25 March 2021, Belarusian activists gathered for a rally in Warsaw, celebrating their Independence Day and protesting against police and political violence in their country. [size=no report];0;1617121994;POL
8784255;642;ROU1521;1521;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Police Forces of Romania (2019-2020);6;;;0;60;Europe;Romania;Bucharest;Municipality of Bucharest;;Bucharest;44.4333;26.1;1;"AP; Digi24; Adevarul";International;On 25 March 2021, around 400 police employees protested outside the Interior Ministry building in Bucharest-Sector 1, condemning the government's decision to freeze wages. [size=around 400];0;1642167862;ROM
8961962;440;LTU87;87;25.03.2021;2021;1;Protests;Peaceful protest;Protesters (Lithuania);;6;;;0;60;Europe;Lithuania;Vilniaus;Vilniaus;;Vilnius;54.6869;25.2826;1;Lrytas;National;On 25 March 2021, protesters gathered at various locations in Vilnius, including Cathedral square and in front of the Belarusian embassy, to celebrate Freedom Day, the anniversary of the declaration of independence of the Belarusian People's Republic in 1918. As the holiday is not supported by Belarusian authorities, rallies which took place in Belarus and abroad on this day gathered opposition members and supporters who demanded democracy in Belarus. [size=no report];0;1648593952;LTU
7787015;203;CZE278;278;24.03.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);;6;;;0;60;Europe;Czech Republic;Prague;Praha;;Prague;50.0875;14.4213;1;Blesk;National;On 24 March 2021, activists, mostly people with disabilities and their guardians, gathered for a picket in Prague, protesting against proposed reduction of social support covering their healthcare. [size=no report];0;1618480567;CZE
7787099;616;POL2327;2327;24.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"LGBT (Poland); Women (Poland)";6;;;0;60;Europe;Poland;Mazowieckie;Warszawa;;Warsaw;52.2319;21.0068;1;Facebook;New media;On 24 March 2021, activists affiliated with LGBT groups gathered for a rally in Warsaw, protesting against homophobia and gender-based violence. The protest took place in response to a recent attack on LGBT people in Wroclaw. [size=no report];0;1617121993;POL
7787111;616;POL2325;2325;24.03.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"LGBT (Poland); Girls to Girls; Women (Poland)";6;;;0;60;Europe;Poland;Lodzkie;Lodz;;Lodz;51.7687;19.4561;1;Girls to Girls;New media;On 24 March 2021, activists affiliated with LGBT groups and the Girls-to-Girls movement gathered for a rally in Lodz, protesting against homophobia and gender-based violence. The protest took place in response to a recent attack on LGBT people in Wroclaw. [size=no report];0;1617121993;POL
